sample_id,label,language_type,source_dataset,generator,split,duration,codec,sha256,group_id,path
cv_hi_00109,real,Hindi,CommonVoice_Hindi_26.0,,train,5.04,WAV/PCM_16,8eb97f67c7ed9c3ed0b2dc816870f4417e87f064100bbcb234d3d9f61fcde743,29e5a5abb9fc8494,data/processed/v1_16k/cv_hi_00109.wav
cv_hi_00110,real,Hindi,CommonVoice_Hindi_26.0,,train,6.84,WAV/PCM_16,fb15fec644b15a289cb997f3814082af0784679b85e8c4572d1a1a56f3e1c235,871e4a9d00ba4ca4,data/processed/v1_16k/cv_hi_00110.wav
cv_hi_00111,real,Hindi,CommonVoice_Hindi_26.0,,train,5.472,WAV/PCM_16,526af8ee5b514668ff851f2cd96454f2fc2a96e7bdcc3f25a3432dcd7b48f544,05f1566e5d7fd047,data/processed/v1_16k/cv_hi_00111.wav
cv_hi_00112,real,Hindi,CommonVoice_Hindi_26.0,,validation,2.916,WAV/PCM_16,97e92c3343a388ffb0fde5c5ac02510d69d3373691f7c316659f5a953478501a,1656b88882e39c64,data/processed/v1_16k/cv_hi_00112.wav
cv_hi_00113,real,Hindi,CommonVoice_Hindi_26.0,,train,6.048,WAV/PCM_16,1df5d8602c23aac12a3d7c88552d1c8965c7c9555a4ed25deaec60bfd6173764,66657889a7ebee52,data/processed/v1_16k/cv_hi_00113.wav
cv_hi_00114,real,Hindi,CommonVoice_Hindi_26.0,,train,4.32,WAV/PCM_16,6ef5b80b146c58c7233513b3f26bc3db55b753a36f16ab0c92cfac427f8e492b,be33a2422658031c,data/processed/v1_16k/cv_hi_00114.wav
cv_hi_00115,real,Hindi,CommonVoice_Hindi_26.0,,train,6.3,WAV/PCM_16,483742db0b10d6d9f69f1fced45064e96ff0dec3b50fb1fe57b4c7f60b38b329,38dfbddfb3af47c1,data/processed/v1_16k/cv_hi_00115.wav
cv_hi_00116,real,Hindi,CommonVoice_Hindi_26.0,,train,3.636,WAV/PCM_16,8b230a5c2ef8ef501a2b9cfeb49f79772dc840a6c6d33f92b8fc096d5be368fb,e274594b4f15563e,data/processed/v1_16k/cv_hi_00116.wav
cv_hi_00117,real,Hindi,CommonVoice_Hindi_26.0,,test,5.184,WAV/PCM_16,fd6137a65b293d58901c0079ae6862a2e53144ee42662c08470f7332fedc48b8,d26e503988fdb0d4,data/processed/v1_16k/cv_hi_00117.wav
cv_hi_00118,real,Hindi,CommonVoice_Hindi_26.0,,validation,3.216,WAV/PCM_16,85c1f5b1072837ab8f6e531e707f631e86254a1d75f629573a5dc88b3529532a,e5468f070c59294f,data/processed/v1_16k/cv_hi_00118.wav
cv_hi_00119,real,Hindi,CommonVoice_Hindi_26.0,,train,7.128,WAV/PCM_16,665d26b100908ba9ef4cc051cea169499276d303754284edf5da0284d38be046,862ccba56a2b9552,data/processed/v1_16k/cv_hi_00119.wav
cv_hi_00120,real,Hindi,CommonVoice_Hindi_26.0,,train,3.78,WAV/PCM_16,1933788c7c1b3070b009cb74d8d81528e30ba70e163a0484d72b085d6cbe59c0,031ec2e6befbc243,data/processed/v1_16k/cv_hi_00120.wav
cv_hi_00121,real,Hindi,CommonVoice_Hindi_26.0,,validation,2.628,WAV/PCM_16,0e78810a6159d726e1fc059fb282fd3aae232d959f58a5e8e70587918a08015e,30a6ceab4143a2c4,data/processed/v1_16k/cv_hi_00121.wav
cv_hi_00122,real,Hindi,CommonVoice_Hindi_26.0,,train,3.492,WAV/PCM_16,0c91879eec770f3b1a7f0ac412b7148b613c764ba9507bca23bd131ed6416f3d,c68de3e364724958,data/processed/v1_16k/cv_hi_00122.wav
cv_hi_00123,real,Hindi,CommonVoice_Hindi_26.0,,validation,5.508,WAV/PCM_16,f199f14f7c98ee9698435a5e991319ed8dc54f212f1a5d4b4a488b8a95509113,a3d32067db332571,data/processed/v1_16k/cv_hi_00123.wav
cv_hi_00124,real,Hindi,CommonVoice_Hindi_26.0,,train,5.076,WAV/PCM_16,9202ac5083d0c105cd02c797af807c8d7c6e314ba830468a40798b73b954d306,f3867c69efbfa3be,data/processed/v1_16k/cv_hi_00124.wav
cv_hi_00125,real,Hindi,CommonVoice_Hindi_26.0,,train,7.308,WAV/PCM_16,9d9afec3d42eec4bfc88ea3ec435d6a8f1b3fa6bff3a9eee0bfa9b083ac89925,72de169ee11045a2,data/processed/v1_16k/cv_hi_00125.wav
cv_hi_00126,real,Hindi,CommonVoice_Hindi_26.0,,train,4.86,WAV/PCM_16,b8c5f24b0601a938afbc58234bbc1822d043dd006ac939cd0a6017656ff766d9,72d299e1a5023d6c,data/processed/v1_16k/cv_hi_00126.wav
cv_hi_00127,real,Hindi,CommonVoice_Hindi_26.0,,train,5.94,WAV/PCM_16,eb85d19b6a98cc16c76ee251f6a89d498f54689900d1530990346dd486b41d4b,cc8f4a2a3f74799d,data/processed/v1_16k/cv_hi_00127.wav
cv_hi_00128,real,Hindi,CommonVoice_Hindi_26.0,,train,4.176,WAV/PCM_16,4dec40c44011ddc39c8869d97c7d9a030320b4d5bc46de185c0298bf255e75ed,6108526fd72e363e,data/processed/v1_16k/cv_hi_00128.wav
cv_hi_00129,real,Hindi,CommonVoice_Hindi_26.0,,train,4.896,WAV/PCM_16,e51f22d4a23871aa6d274353e4f82b4947397bb1cebf88db36cb42c5735087a6,9a3187738087463d,data/processed/v1_16k/cv_hi_00129.wav
cv_hi_00130,real,Hindi,CommonVoice_Hindi_26.0,,train,7.104,WAV/PCM_16,7b3cf01517df78d8fb10665e6715459f2d4a33da4552d57b6e42a2a3bf088c55,8414a948a4b9aefa,data/processed/v1_16k/cv_hi_00130.wav
cv_hi_00131,real,Hindi,CommonVoice_Hindi_26.0,,train,6.336,WAV/PCM_16,c7f30e09d58af055f0a38a81278c9d912fa308e385556cfe11b58fac7db2ed07,990edda139a3cf08,data/processed/v1_16k/cv_hi_00131.wav
cv_hi_00132,real,Hindi,CommonVoice_Hindi_26.0,,test,6.264,WAV/PCM_16,860ad9c75a9b7d403d30543a2d1050ba3b266a79dea5a2d4bbeebdb9a1d5ed52,db62d01b45d3987d,data/processed/v1_16k/cv_hi_00132.wav
cv_hi_00133,real,Hindi,CommonVoice_Hindi_26.0,,train,3.744,WAV/PCM_16,3d53f5260dd2fa1597b6d53160b49575952770201bda321876a65d4f52653069,5e12118ff3d54643,data/processed/v1_16k/cv_hi_00133.wav
cv_hi_00134,real,Hindi,CommonVoice_Hindi_26.0,,train,6.228,WAV/PCM_16,d9b61d48f84ec64111861ede31451345d7acc3610548230fe54a357c1591d194,305f7a5c4cb4e859,data/processed/v1_16k/cv_hi_00134.wav
cv_hi_00135,real,Hindi,CommonVoice_Hindi_26.0,,train,4.056,WAV/PCM_16,06ee4a0204a3ac8affe836989b0ac53f79de28410b5400d2c9667a6db29fdfef,0374545910abc566,data/processed/v1_16k/cv_hi_00135.wav
cv_hi_00136,real,Hindi,CommonVoice_Hindi_26.0,,validation,4.176,WAV/PCM_16,10392dc9d4677f57f9e158f0867ff9503a01624ad2d5430047cf9291f59afdcc,ee07cca1694be3ef,data/processed/v1_16k/cv_hi_00136.wav
cv_hi_00137,real,Hindi,CommonVoice_Hindi_26.0,,train,5.04,WAV/PCM_16,46e4bf1a97ce21c02f847a512a94715440078aae7b0534aa39607f6fdcaab099,7298ccf5da282d38,data/processed/v1_16k/cv_hi_00137.wav
cv_hi_00138,real,Hindi,CommonVoice_Hindi_26.0,,train,3.528,WAV/PCM_16,8a3e8b870798f5e2cb7eafc83eb8e6f2b7abd52f672a533de1bfb8a020930441,697ad752cba2fca1,data/processed/v1_16k/cv_hi_00138.wav
cv_hi_00139,real,Hindi,CommonVoice_Hindi_26.0,,test,7.416,WAV/PCM_16,ba0783b1d8d4cfe3b12c738158670de8d518b19855c7d5e26fc01ad4f3eecee7,83f9bc48273bfa83,data/processed/v1_16k/cv_hi_00139.wav
cv_hi_00140,real,Hindi,CommonVoice_Hindi_26.0,,train,5.868,WAV/PCM_16,6f1762aeb90f1b22978dcd0ebdc443e64215c850f131ae6f4e4abf11dc9b128c,038325e5babc73c2,data/processed/v1_16k/cv_hi_00140.wav
cv_hi_00141,real,Hindi,CommonVoice_Hindi_26.0,,validation,4.32,WAV/PCM_16,64eacd463d7af25243264e59766acf393f5d309d33d4d8ce6959a1072d4c60dc,61d5248842b98846,data/processed/v1_16k/cv_hi_00141.wav
cv_hi_00142,real,Hindi,CommonVoice_Hindi_26.0,,train,3.708,WAV/PCM_16,35894d8caa67ced7ff450afc44568a18599b5a7af8e6edd9eec5a5429dc3d7b7,87c3234f63959810,data/processed/v1_16k/cv_hi_00142.wav
cv_hi_00143,real,Hindi,CommonVoice_Hindi_26.0,,test,4.932,WAV/PCM_16,0c53adb7247bffb19285f5217d68728c2f7fb741eef9e0edaf73f96479834aa9,ca7942b553ae2894,data/processed/v1_16k/cv_hi_00143.wav
cv_hi_00144,real,Hindi,CommonVoice_Hindi_26.0,,train,3.42,WAV/PCM_16,7168ce2fcdad1cae7cfd5d71c807db3fde97c472383382f8c8c2a48b4a67c381,77a3b40b885b6182,data/processed/v1_16k/cv_hi_00144.wav
cv_hi_00145,real,Hindi,CommonVoice_Hindi_26.0,,train,2.664,WAV/PCM_16,a30855e2243e12dd4a7b390e5fcb3bb35f8705cbcbe87f2f680331cf1b13e015,e8186b5fc1c19842,data/processed/v1_16k/cv_hi_00145.wav
cv_hi_00146,real,Hindi,CommonVoice_Hindi_26.0,,train,8.424,WAV/PCM_16,8d34ac0ee9dc64df985125931172bc55bd8b11bb0a843ea772d63869be8c14b0,fc75ff903de8567d,data/processed/v1_16k/cv_hi_00146.wav
cv_hi_00147,real,Hindi,CommonVoice_Hindi_26.0,,train,7.74,WAV/PCM_16,1775ecb221384bd5745f458cf6ad8c4404c17d43c3c2735650fd990bd3d7a332,c6d55a031f8ccc68,data/processed/v1_16k/cv_hi_00147.wav
cv_hi_00148,real,Hindi,CommonVoice_Hindi_26.0,,test,7.848,WAV/PCM_16,bc815cb32b50a7c8fd06debcfa6707797ccd5199f34d70ac7e5edb99cdeead75,6baa869a4ce9b577,data/processed/v1_16k/cv_hi_00148.wav
cv_hi_00149,real,Hindi,CommonVoice_Hindi_26.0,,test,3.744,WAV/PCM_16,57a0eff487a01dab558ac1951416d6d5f11a6f27b7b0fe39e6607d29940df737,d26e503988fdb0d4,data/processed/v1_16k/cv_hi_00149.wav
cv_hi_00150,real,Hindi,CommonVoice_Hindi_26.0,,train,5.688,WAV/PCM_16,ff152b504c70b6f229018312c53ce4e610aada00a6394bff2f5be5ab544ad670,bf821570ab6ec3d5,data/processed/v1_16k/cv_hi_00150.wav
cv_hi_00151,real,Hindi,CommonVoice_Hindi_26.0,,validation,4.5,WAV/PCM_16,de799f3fe14bed7004fcb0d40dbe22defc1bfbbe754034c2b59670e650959a30,f406a8e1b40395b5,data/processed/v1_16k/cv_hi_00151.wav
cv_hi_00152,real,Hindi,CommonVoice_Hindi_26.0,,train,4.032,WAV/PCM_16,ddbc3f81e967d9324c24ee9248e2ebf5410c2fcf1030d10d573c638410aed807,14df012504836ee6,data/processed/v1_16k/cv_hi_00152.wav
cv_hi_00153,real,Hindi,CommonVoice_Hindi_26.0,,train,6.12,WAV/PCM_16,7a96b822adadf8d9cba85d5df6d34dd4d41741497e85bdeca7060113adddb386,9b05272c4220cb3b,data/processed/v1_16k/cv_hi_00153.wav
cv_hi_00154,real,Hindi,CommonVoice_Hindi_26.0,,test,3.384,WAV/PCM_16,cb6350250d09b2ffdbbd64b96df42245d57d3a840e2594237efaf4ff1dc5a826,4c7759be13938e00,data/processed/v1_16k/cv_hi_00154.wav
cv_hi_00155,real,Hindi,CommonVoice_Hindi_26.0,,test,4.896,WAV/PCM_16,f6652bd91732c486ed876fd7f18edad96fe1556362299f6811df5b84f3f5ccdc,0ff4e6d67f0b7d02,data/processed/v1_16k/cv_hi_00155.wav
cv_hi_00156,real,Hindi,CommonVoice_Hindi_26.0,,validation,3.624,WAV/PCM_16,4a5707e0bc2130ceb384441e4385659a04e8e4fab7cbe32d8a65af8e6d52ffd0,ee4d9f1866be690b,data/processed/v1_16k/cv_hi_00156.wav
cv_hi_00157,real,Hindi,CommonVoice_Hindi_26.0,,train,3.024,WAV/PCM_16,0656968c7bc169824b19855d4a23e44cb533610037a1f108266669aa47bb9ec3,52eb28d63afac4b5,data/processed/v1_16k/cv_hi_00157.wav
cv_hi_00158,real,Hindi,CommonVoice_Hindi_26.0,,train,7.776,WAV/PCM_16,31d127970be0a2bb65869d9d9679494e2c0437235893575f9d14b85fbe57f0c1,1158a4f1511654a3,data/processed/v1_16k/cv_hi_00158.wav
cv_hi_00159,real,Hindi,CommonVoice_Hindi_26.0,,train,6.804,WAV/PCM_16,62e0792444a2b35415172fb2e8bde6c8ac4152ae41a6de55c94b2a2923dca475,1ceb7df58ef49b1a,data/processed/v1_16k/cv_hi_00159.wav
cv_hi_00160,real,Hindi,CommonVoice_Hindi_26.0,,train,3.276,WAV/PCM_16,bcbf8cc62d1ea70f6a50b05a3c9822c61474b5df364c014e1b0cfaded5accf9c,df446c9187ba414d,data/processed/v1_16k/cv_hi_00160.wav
cv_hi_00161,real,Hindi,CommonVoice_Hindi_26.0,,train,4.284,WAV/PCM_16,c504a6b1ace3d6fe299461eca623b37aac8d865194e07854b5900c0a1764ef69,4b1a18b30ea4c6ed,data/processed/v1_16k/cv_hi_00161.wav
cv_hi_00162,real,Hindi,CommonVoice_Hindi_26.0,,test,3.936,WAV/PCM_16,36cadee935dcd9819a4b6c0aaff9fbcb21e33e78e2ec95d8c46df3c5e426b5d8,6f060390556e48b8,data/processed/v1_16k/cv_hi_00162.wav
cv_hi_00163,real,Hindi,CommonVoice_Hindi_26.0,,train,3.96,WAV/PCM_16,872224049674825ad6469240414f9595940a6e9e61f98c8e04254d88e79dc817,c4131b23f91a1eec,data/processed/v1_16k/cv_hi_00163.wav
cv_hi_00164,real,Hindi,CommonVoice_Hindi_26.0,,train,4.86,WAV/PCM_16,e96a59209f13ba35c1dd8fec24ad96fe966f654f4c99833772a8c99b066bf376,3ce05c8a27fea461,data/processed/v1_16k/cv_hi_00164.wav
cv_hi_00165,real,Hindi,CommonVoice_Hindi_26.0,,train,5.22,WAV/PCM_16,1f44f5f3752dd68373e4cd50b7f07c9f733e73309397c7d1a5132dbd03348d9f,be33a2422658031c,data/processed/v1_16k/cv_hi_00165.wav
cv_hi_00166,real,Hindi,CommonVoice_Hindi_26.0,,train,4.104,WAV/PCM_16,2169fc33828ab090daceb1450fd3946093d75d18c56f1ccd2e7e163b16303c17,7298ccf5da282d38,data/processed/v1_16k/cv_hi_00166.wav
cv_hi_00167,real,Hindi,CommonVoice_Hindi_26.0,,train,3.816,WAV/PCM_16,c6ec845133ac309cae581b0cd726f1f7a94184b053fc4f701183774c6acb144f,da6cc644e745c253,data/processed/v1_16k/cv_hi_00167.wav
cv_hi_00168,real,Hindi,CommonVoice_Hindi_26.0,,train,8.82,WAV/PCM_16,9f98b8cf40bab9a8db6936856f54a60b5ca039a6cb0ae1015608d5581b0c9b39,305f7a5c4cb4e859,data/processed/v1_16k/cv_hi_00168.wav
cv_hi_00169,real,Hindi,CommonVoice_Hindi_26.0,,test,4.5,WAV/PCM_16,cea7a9523677dc576cb09a177d980193d76e572d6924ecd27025e5765bdc3225,eb74d54da73c82a7,data/processed/v1_16k/cv_hi_00169.wav
cv_hi_00170,real,Hindi,CommonVoice_Hindi_26.0,,train,3.924,WAV/PCM_16,3d25af408848e5bbb4cd70395faf766710e5e43ecae159bc143f277d6be7397e,14df012504836ee6,data/processed/v1_16k/cv_hi_00170.wav
cv_hi_00171,real,Hindi,CommonVoice_Hindi_26.0,,train,9.324,WAV/PCM_16,0c7cf02184e56412d3f04e6ecf56dbc2958f87709100be79aa6487f3c678d23b,32fc34fc41f48b49,data/processed/v1_16k/cv_hi_00171.wav
cv_hi_00172,real,Hindi,CommonVoice_Hindi_26.0,,train,4.212,WAV/PCM_16,6b9b9678e0e914b84a1752bf0f0caef2244a6861aef077ac746cbcc56a65bf78,c1fcac2f697d5d94,data/processed/v1_16k/cv_hi_00172.wav
cv_hi_00173,real,Hindi,CommonVoice_Hindi_26.0,,train,3.78,WAV/PCM_16,2adb72f23d148fedc40f62e18d6c58da48273effb8ee855894b3315893604ad3,81282aecb9c3fc56,data/processed/v1_16k/cv_hi_00173.wav
cv_hi_00174,real,Hindi,CommonVoice_Hindi_26.0,,train,3.204,WAV/PCM_16,4fa9f2d7587f3569bf3c0db16026e8701f9a0161021fc9da231ea517aa5a4a6f,94ebf39e3e252178,data/processed/v1_16k/cv_hi_00174.wav
cv_hi_00175,real,Hindi,CommonVoice_Hindi_26.0,,validation,6.876,WAV/PCM_16,f7f27f8926ad540e423e60feb233ef2c928bd910ad972001e3d47bfbb13d2c8b,d882c336632737c5,data/processed/v1_16k/cv_hi_00175.wav
cv_hi_00176,real,Hindi,CommonVoice_Hindi_26.0,,train,2.88,WAV/PCM_16,51dcebf2201116d27717b8c9f9cab03fba9acea318d58d159b85d91d14b7d4c8,bf821570ab6ec3d5,data/processed/v1_16k/cv_hi_00176.wav
cv_hi_00177,real,Hindi,CommonVoice_Hindi_26.0,,train,5.436,WAV/PCM_16,f9558768dcfbfa835536a48b67cc5ea36623fa0cea4289575ac4317cedf49a89,38dd9c06b290a26e,data/processed/v1_16k/cv_hi_00177.wav
cv_hi_00178,real,Hindi,CommonVoice_Hindi_26.0,,validation,6.876,WAV/PCM_16,cf203e52ead465369f65a58b82d259f53aadfcba9c2c6826a5a8177cc9398e5b,3a663128dfd23ce4,data/processed/v1_16k/cv_hi_00178.wav
cv_hi_00179,real,Hindi,CommonVoice_Hindi_26.0,,test,9.612,WAV/PCM_16,f67ca10c3ee387487b01e574fdf28e4b1adbdcdf2ff4976d9f01c7c0389d59f6,db62d01b45d3987d,data/processed/v1_16k/cv_hi_00179.wav
cv_hi_00180,real,Hindi,CommonVoice_Hindi_26.0,,train,7.632,WAV/PCM_16,5473b1c4b7ef3b1e1576565f447cba213d98e4edd76f6ddfe8f3be65dcc9a989,f8771dfd25ac058e,data/processed/v1_16k/cv_hi_00180.wav
cv_hi_00181,real,Hindi,CommonVoice_Hindi_26.0,,validation,6.048,WAV/PCM_16,27c74a3def65fb1013faa8fa836cf971b762c68e0c48d58031aaacaeb9b5686d,1352134a362ecc68,data/processed/v1_16k/cv_hi_00181.wav
cv_hi_00182,real,Hindi,CommonVoice_Hindi_26.0,,train,5.832,WAV/PCM_16,9147237e9c4bc6f37654e226407f1bba557d2c9058a68da9d97a801f7abe958a,1fbf9fc35e698afb,data/processed/v1_16k/cv_hi_00182.wav
cv_hi_00183,real,Hindi,CommonVoice_Hindi_26.0,,train,8.748,WAV/PCM_16,8d2982a5896c8dd1a64a71bf32d17b392eeb8710d65c564a783eafbda62e5c41,da6cc644e745c253,data/processed/v1_16k/cv_hi_00183.wav
cv_hi_00184,real,Hindi,CommonVoice_Hindi_26.0,,train,5.688,WAV/PCM_16,fa5abc9b8784abcb3d0b0dcc8f31b661027b8222fd656c1d9e3f1a288877ddab,a0f323962ee08fcc,data/processed/v1_16k/cv_hi_00184.wav
cv_hi_00185,real,Hindi,CommonVoice_Hindi_26.0,,train,6.336,WAV/PCM_16,f18441acab3e60a35a30bf2ca61a8fb6cbb0763e245ef364550519239744f8f2,a0f323962ee08fcc,data/processed/v1_16k/cv_hi_00185.wav
cv_hi_00186,real,Hindi,CommonVoice_Hindi_26.0,,train,4.464,WAV/PCM_16,e3071649f9c6dfe4d903feeacc1750be6f252ab94dea035b7cf4c50b1fe6bf03,cc8f4a2a3f74799d,data/processed/v1_16k/cv_hi_00186.wav
cv_hi_00187,real,Hindi,CommonVoice_Hindi_26.0,,train,5.868,WAV/PCM_16,fac374bcc0b09bebb9773b1325dcbf9d02751a1786974455e942b30005408a6d,7b8c42b9c1188f4b,data/processed/v1_16k/cv_hi_00187.wav
cv_hi_00188,real,Hindi,CommonVoice_Hindi_26.0,,train,6.3,WAV/PCM_16,f49c6756d47703a7faf74ef3e01a76f46828028b7360b0393ee2f8e3d9d5c496,038325e5babc73c2,data/processed/v1_16k/cv_hi_00188.wav
cv_hi_00189,real,Hindi,CommonVoice_Hindi_26.0,,train,5.328,WAV/PCM_16,e89a920de1b49daae1b11ca04c5f756e79fc6ea98b6761e85404ae19c69914f0,231eba459f543dee,data/processed/v1_16k/cv_hi_00189.wav
cv_hi_00190,real,Hindi,CommonVoice_Hindi_26.0,,train,6.336,WAV/PCM_16,60f7c0e03673893338c64b8ba05069222aaf23380bc4338ed3fa07f88d6118bd,89fa39114b61289f,data/processed/v1_16k/cv_hi_00190.wav
cv_hi_00191,real,Hindi,CommonVoice_Hindi_26.0,,train,6.012,WAV/PCM_16,e3df4d87ce3cb45db9a8a77dd5240a6110480b25515b0d0a4445c65c273864a0,3ce05c8a27fea461,data/processed/v1_16k/cv_hi_00191.wav
cv_hi_00192,real,Hindi,CommonVoice_Hindi_26.0,,train,6.228,WAV/PCM_16,f1024be1746ec61ec9c6c23a845e5521cf7609ba42e2231fded0040378dfc2bc,ef9273a9d7afd9fa,data/processed/v1_16k/cv_hi_00192.wav
cv_hi_00193,real,Hindi,CommonVoice_Hindi_26.0,,train,5.868,WAV/PCM_16,c44c954e40c526b610c38628399af383a0334e8eb59502ed8d0d63615c2e18ee,1e853ef77bbd2153,data/processed/v1_16k/cv_hi_00193.wav
cv_hi_00194,real,Hindi,CommonVoice_Hindi_26.0,,test,4.14,WAV/PCM_16,6ce5823320dbe028275e4bf836d9ceebb71010b250a62339601bc5a28b47bcc9,db62d01b45d3987d,data/processed/v1_16k/cv_hi_00194.wav
cv_hi_00195,real,Hindi,CommonVoice_Hindi_26.0,,test,4.032,WAV/PCM_16,2f84932bb6f2c624dfc838ab9bcbb3da8977e1f3d5592d40e219a99f6114d1ec,7c2dbc9e95b43169,data/processed/v1_16k/cv_hi_00195.wav
cv_hi_00196,real,Hindi,CommonVoice_Hindi_26.0,,validation,9.0,WAV/PCM_16,72f592416c342872d88cdcf113bbaf68853be101645feee072a224ff739f025b,598272a7a2085858,data/processed/v1_16k/cv_hi_00196.wav
cv_hi_00197,real,Hindi,CommonVoice_Hindi_26.0,,train,2.088,WAV/PCM_16,2574a072714821b21344a7f8edc628da43f91cb5986327e92c047b811ab1b416,da6cc644e745c253,data/processed/v1_16k/cv_hi_00197.wav
cv_hi_00198,real,Hindi,CommonVoice_Hindi_26.0,,validation,5.76,WAV/PCM_16,ae2e2c3899d9b9499de6cd6db518ebc7c29d4ca4ebf1c19c3251bf658e7bc123,61d5248842b98846,data/processed/v1_16k/cv_hi_00198.wav
cv_hi_00199,real,Hindi,CommonVoice_Hindi_26.0,,train,4.716,WAV/PCM_16,9c45e3c33bdc5f764dd09fe24dfcd069accfd27790f7de889098308c089b74e7,064acf67630c7f19,data/processed/v1_16k/cv_hi_00199.wav
cv_hi_00200,real,Hindi,CommonVoice_Hindi_26.0,,test,6.516,WAV/PCM_16,a33b5adae8bd65bce175f8f3949f86ac2d1341c3fa8b3d1bb4c8fed622d7f526,0e18e89a6cdca4a8,data/processed/v1_16k/cv_hi_00200.wav
cv_hi_00201,real,Hindi,CommonVoice_Hindi_26.0,,train,8.1,WAV/PCM_16,82038b073b22ef6ebb4056bc9e4a57c063e52e162188e3af6eab38665c4b8e65,a46ae4670cd005f3,data/processed/v1_16k/cv_hi_00201.wav
cv_hi_00202,real,Hindi,CommonVoice_Hindi_26.0,,train,4.392,WAV/PCM_16,9747ed99fe4f497e89bc151ad08eed24d357370d3cf27771f4ddf9a42c065e46,ef9273a9d7afd9fa,data/processed/v1_16k/cv_hi_00202.wav
cv_hi_00203,real,Hindi,CommonVoice_Hindi_26.0,,validation,5.976,WAV/PCM_16,fa8a7ef816d06a43d7d70a92d4f0f1d208fd37059750fe569059bbb0b695c023,a4fc58df7b1f0afc,data/processed/v1_16k/cv_hi_00203.wav
cv_hi_00204,real,Hindi,CommonVoice_Hindi_26.0,,validation,6.66,WAV/PCM_16,1b2003e5499edc9c232dee3aa9087f6963f8c81cdcee7d81c02f65c25d434753,3669dc7a63d23cd5,data/processed/v1_16k/cv_hi_00204.wav
cv_hi_00205,real,Hindi,CommonVoice_Hindi_26.0,,train,4.212,WAV/PCM_16,4082810fc28ca4cf18b3ca63c462ef712148cc0006a28f002e9248646090a134,3ce05c8a27fea461,data/processed/v1_16k/cv_hi_00205.wav
cv_hi_00206,real,Hindi,CommonVoice_Hindi_26.0,,train,4.14,WAV/PCM_16,cff6a0171d907c12f06cb58aa29ac9fe75ec77c80fdfb05d5d9f23d8a2d10ce3,68903d05d656e95b,data/processed/v1_16k/cv_hi_00206.wav
cv_hi_00207,real,Hindi,CommonVoice_Hindi_26.0,,train,4.32,WAV/PCM_16,1ea2c91d4a797e7d939ed1c321d2cdba9314d5bb4a56a2adeab1a650c6c503da,52eb28d63afac4b5,data/processed/v1_16k/cv_hi_00207.wav
cv_hi_00208,real,Hindi,CommonVoice_Hindi_26.0,,train,7.524,WAV/PCM_16,8363b6395d24d2f753a7a4a582341581a6d9dac4fdea0f5b7875c7be0494296f,a4441c8409e4176e,data/processed/v1_16k/cv_hi_00208.wav
cv_hi_00209,real,Hindi,CommonVoice_Hindi_26.0,,train,7.308,WAV/PCM_16,d61a7c1fe79e30a0aa94134fa22b29c12017a65e0ad319d0e78a5d31de53e72b,862ccba56a2b9552,data/processed/v1_16k/cv_hi_00209.wav
cv_hi_00210,real,Hindi,CommonVoice_Hindi_26.0,,train,5.112,WAV/PCM_16,961483c5d88f298a900258d809669c8175a4ddf09702ae1c9786e57408c52ed1,05f1566e5d7fd047,data/processed/v1_16k/cv_hi_00210.wav
cv_hi_00211,real,Hindi,CommonVoice_Hindi_26.0,,train,6.12,WAV/PCM_16,e0bb7ecbab67ef80846ebed38773f74dcf06badb656c5b26b9075f87ef537ad1,3066259e6cf60300,data/processed/v1_16k/cv_hi_00211.wav
cv_hi_00212,real,Hindi,CommonVoice_Hindi_26.0,,test,4.644,WAV/PCM_16,f9a5ebfaac42832a657783aa38ebe15ce49f6d8ad3658e63776c3b0e6616dd62,632ddec6ed09c18d,data/processed/v1_16k/cv_hi_00212.wav
cv_hi_00213,real,Hindi,CommonVoice_Hindi_26.0,,test,4.104,WAV/PCM_16,96e68c610875fe06f2953061bd9f28c6b5a0c9d6a4f10f0c66b8d55081580353,7c2dbc9e95b43169,data/processed/v1_16k/cv_hi_00213.wav
cv_hi_00214,real,Hindi,CommonVoice_Hindi_26.0,,train,3.96,WAV/PCM_16,ddf3ea31fd3578c4afe038afa7eaefe6ac10924064f7fee876f960fc4390c7be,58d646810ccc9fe1,data/processed/v1_16k/cv_hi_00214.wav
cv_hi_00215,real,Hindi,CommonVoice_Hindi_26.0,,train,3.924,WAV/PCM_16,1e9f6e7f6300dfb52732e55f17fd81ac98a1b45281c9fa9e34e16133aa911660,d5f7c5f75f548d3b,data/processed/v1_16k/cv_hi_00215.wav
cv_hi_00216,real,Hindi,CommonVoice_Hindi_26.0,,test,3.312,WAV/PCM_16,9b9a20c09116502aaf78002e82e308548758fb683ea1ea9c3792eca1bc0c4a9d,7c2dbc9e95b43169,data/processed/v1_16k/cv_hi_00216.wav
cv_hi_00217,real,Hindi,CommonVoice_Hindi_26.0,,test,6.084,WAV/PCM_16,6fa17d4bd309084ce7a5c9ea0eb58d7f38ad1ab1883aae5c04dc2c5cb95b7771,db62d01b45d3987d,data/processed/v1_16k/cv_hi_00217.wav
cv_hi_00218,real,Hindi,CommonVoice_Hindi_26.0,,train,3.096,WAV/PCM_16,17a37be47eb1860a531d7677a528c68c438fe5b2e20b492055d21eaf82b234fd,cc8f4a2a3f74799d,data/processed/v1_16k/cv_hi_00218.wav
