sample_id,label,language_type,source_dataset,generator,split,spoof_type,duration,codec,sha256,group_id,path
ss_hi_fake_00098,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,3.696,flac,f277153fa1d7803c245e23999cd126555af237415eb29b67a14bf23bccb0ab9a,f791e5598d3c6c6c,data/evaluation/seaspoof_hi/ss_hi_fake_00098.flac
ss_hi_fake_00099,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,2.4497,flac,43ca5f5da5a874d6a8a58170e32f9409fa7980bd84f3263f1487adef3fd9c85d,ab7ab20c9a63cd04,data/evaluation/seaspoof_hi/ss_hi_fake_00099.flac
ss_hi_fake_00100,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,5.6781,flac,a57c7ab66b4a854cfe8fbac7385634007f8e4446b2724c060563aa0ff051124e,1a87ed85627bdeeb,data/evaluation/seaspoof_hi/ss_hi_fake_00100.flac
ss_hi_fake_00101,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,2.704,flac,e9a63b9d92f02f5ed4ee51cc8732627bfd6df4e5a85895c7e44ebb1bdafc49d9,7f47c3a75ddf4c05,data/evaluation/seaspoof_hi/ss_hi_fake_00101.flac
ss_hi_fake_00102,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,5.8034,flac,1ce4ee0301af57d12fde82a216b3ef24f85b7474701bdec57acbaab499c53dd5,fd49f4d133b71e9d,data/evaluation/seaspoof_hi/ss_hi_fake_00102.flac
ss_hi_fake_00103,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,5.256,flac,955aa7c1dba947d1d68d7ce3f983596a60206184fbdd42cb3eb5e7d10b6ea83b,8eb35e149742be0f,data/evaluation/seaspoof_hi/ss_hi_fake_00103.flac
ss_hi_fake_00104,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,7.86,flac,5ca439c97b20763bba7a4fab3c986d8207527f4c348d6c41bb6539a23f469b81,e2fd8d97c953df39,data/evaluation/seaspoof_hi/ss_hi_fake_00104.flac
ss_hi_fake_00105,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,4.459,flac,3a810b3562e15bfd45b30fb78d6243bb2541404c6715ad67018288de4a49201a,a6591a8e943a8381,data/evaluation/seaspoof_hi/ss_hi_fake_00105.flac
ss_hi_fake_00106,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,6.976,flac,5b3eddfdb3bf9a18ece15e9e9d3ae827fa9edd217f9328b142636b67cb1337cf,e03df0e9d85fe9b4,data/evaluation/seaspoof_hi/ss_hi_fake_00106.flac
ss_hi_fake_00107,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,7.6594,flac,b8bec4e59ae935a56ea63e2f6ad3a0da346b1cc8aa48a83fc925300277fde476,6d8c4c4b6fc1f24c,data/evaluation/seaspoof_hi/ss_hi_fake_00107.flac
ss_hi_fake_00108,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,2.5078,flac,e78f2e561b2bc74c4457f7f99c7d2b0b1925018503a3344d1835a4009c737b35,96a2d5af3af9365a,data/evaluation/seaspoof_hi/ss_hi_fake_00108.flac
ss_hi_fake_00109,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,bd9e0ed970c41259fd4b988f774333ed0451cecc6a18f618cf48025b0e4a24d5,3e84d1a88453f621,data/evaluation/seaspoof_hi/ss_hi_fake_00109.flac
ss_hi_fake_00110,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,2b134f322b8c4e4cbccf39a965c0ab94dd6d6a216936cec14228367936db10a9,ced2bb333e01c391,data/evaluation/seaspoof_hi/ss_hi_fake_00110.flac
ss_hi_fake_00111,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,3.0,flac,00edf04df236ea38d8731497c1268e9f27f7198958e6e7f86b1ebd9b4a1a927a,f1c10054c3a186ba,data/evaluation/seaspoof_hi/ss_hi_fake_00111.flac
ss_hi_fake_00112,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,5.304,flac,4518aa0f2f4aaaf5d8ff97fc12002422262688419311331cac236e1f1a0c9289,bed3716f23890b0b,data/evaluation/seaspoof_hi/ss_hi_fake_00112.flac
ss_hi_fake_00113,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,4.1099,flac,47dc4d8a31f64cdb69f904e189d993ac1b85c8905296e7833eb93791c47cdd81,c97ae75beb9d02f3,data/evaluation/seaspoof_hi/ss_hi_fake_00113.flac
ss_hi_fake_00114,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,2.3576,flac,341a485690ed851e0af990f38170f164aba509220663fdcc6c1a6663550fad97,0fffec2e9eaccf59,data/evaluation/seaspoof_hi/ss_hi_fake_00114.flac
ss_hi_fake_00115,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,1.6,flac,6a075b1809a8323d6ffb8c7da52f78522dc1c66ecfac935b9d08a206caecd378,35bf667dd496217f,data/evaluation/seaspoof_hi/ss_hi_fake_00115.flac
ss_hi_fake_00116,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,4.9607,flac,8bcb854002f145c2b25fa964909b64ca4d0fc5e5f58f17fa6806ba3ed19862c3,d10cb67a2a0c23b8,data/evaluation/seaspoof_hi/ss_hi_fake_00116.flac
ss_hi_fake_00117,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,14.16,flac,16dcbc3b45149a467b1d2bcc02a22dbbc8efff50aa5a359f160b51ac4d88e964,1276703d1be2c261,data/evaluation/seaspoof_hi/ss_hi_fake_00117.flac
ss_hi_fake_00118,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,2.1479,flac,e2eb1542896a65f6858993be0a3d2b2e363f54f8b2cb9fc898c1f31a0f3e84a8,040eeab187387312,data/evaluation/seaspoof_hi/ss_hi_fake_00118.flac
ss_hi_fake_00119,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,2.9149,flac,4b4fcda430781f871ad4be7d03640527b5dfef216e1fb32b7b7d720a215986da,8a81a589e44ba58d,data/evaluation/seaspoof_hi/ss_hi_fake_00119.flac
ss_hi_fake_00120,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,5.152,flac,2b907b584cd8078b9b0ced8696cbc1b7875c5fefca8f4e1bb1ea2a0e8ac14688,86d3b2bb60b63e77,data/evaluation/seaspoof_hi/ss_hi_fake_00120.flac
ss_hi_fake_00121,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,10.678,flac,38d3ac374ee6e4e041612185febe9369604b45113fb26a2cdb4630c74d507c53,27c6e8478640aac6,data/evaluation/seaspoof_hi/ss_hi_fake_00121.flac
ss_hi_fake_00122,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,1.8024,flac,2691e5a0846320990e9fee2c0135c02aa91a48951eedbd7437bb2d8ccdf64036,1517dc3823572943,data/evaluation/seaspoof_hi/ss_hi_fake_00122.flac
ss_hi_fake_00123,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,93ff84adb3dc2ec4c6522870112b22521f2805e10ba3b95ecfde42cffd810e40,50ca9674a7b7c045,data/evaluation/seaspoof_hi/ss_hi_fake_00123.flac
ss_hi_fake_00124,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,1c2f536fea9ec94be08a1fb41c0d38157d48a761ec3a87dbf447fb4c52ff8523,d8141642cda683a8,data/evaluation/seaspoof_hi/ss_hi_fake_00124.flac
ss_hi_fake_00125,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,6.504,flac,163170ccc6ba33a91034c03be3be8b802baf656060fbea9bc598a143f86a6bd8,038702074af99c16,data/evaluation/seaspoof_hi/ss_hi_fake_00125.flac
ss_hi_fake_00126,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,5.16,flac,bb892ed565aac92f6a85b0b7b35ba4c0d84363126ef71a21d34b0623f6e28424,95073cad48f233de,data/evaluation/seaspoof_hi/ss_hi_fake_00126.flac
ss_hi_fake_00127,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,3.0883,flac,ccea434f8e1306a5efeec8a31347123538dad8ed9d9e23c52798cfbd0c1311e4,217c7cd6ce7c5d42,data/evaluation/seaspoof_hi/ss_hi_fake_00127.flac
ss_hi_fake_00128,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,4.2848,flac,cd4fd596cf2dafe534d54b18f187178b19508ddbdbd436c3da71c59a919e3ff8,b6ee4df3e1be1912,data/evaluation/seaspoof_hi/ss_hi_fake_00128.flac
ss_hi_fake_00129,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,1.472,flac,35718859651b657172ac29939213009cd0785ade28cbdadc7966683a618869a1,8e59f234250ec7f9,data/evaluation/seaspoof_hi/ss_hi_fake_00129.flac
ss_hi_fake_00130,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,4.0327,flac,ca399f0d71495bce9d565bc88ecb50d3a4f371a02c286850795da3c146b865b9,dab77ec961f23be4,data/evaluation/seaspoof_hi/ss_hi_fake_00130.flac
ss_hi_fake_00131,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,7.608,flac,070087e73f99d2f04e56d38cf9553a88cd3a75645731f944024764fa1227de97,373cea69a93f170f,data/evaluation/seaspoof_hi/ss_hi_fake_00131.flac
ss_hi_fake_00132,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,4.9807,flac,402e5ace840c7c79d959ed3633aac01584989b720d71f2fc90fef972a357a8bf,f0319842795871b4,data/evaluation/seaspoof_hi/ss_hi_fake_00132.flac
ss_hi_fake_00133,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,16.9629,flac,2ad0c8bf2a8f1208a9f4fb0402dffa9d726f708d4bc32e7f9055c25a508ae313,afa7d9da0df17c14,data/evaluation/seaspoof_hi/ss_hi_fake_00133.flac
ss_hi_fake_00134,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,7.184,flac,33dacf6b900b05b56771ccfa79b02d19139cab9356b3e227a75b04ac81e29914,f134004e468f1192,data/evaluation/seaspoof_hi/ss_hi_fake_00134.flac
ss_hi_fake_00135,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,3.798,flac,01d7c1935b6636381308a37a7301179501c801dfa3010811705d11341fb5edfe,8446797330d08c31,data/evaluation/seaspoof_hi/ss_hi_fake_00135.flac
ss_hi_fake_00136,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,2.4555,flac,241722a67f28c0ad19803f9dcd88c138254ac386179f0bce9efb88f96976d380,462e05b0e090581b,data/evaluation/seaspoof_hi/ss_hi_fake_00136.flac
ss_hi_fake_00137,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,5ef34cf5ab41569ef62a2299211519d5bc661ee6a26b5210a203c63d4fd1680a,f7e6ea03badde13e,data/evaluation/seaspoof_hi/ss_hi_fake_00137.flac
ss_hi_fake_00138,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,985b0d00e065a8cbd214edc6acd038de10bd37f480b56bb1fb8bd1e63515e23a,7530ff726be83686,data/evaluation/seaspoof_hi/ss_hi_fake_00138.flac
ss_hi_fake_00139,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,10.656,flac,17b98e64ae5bd7f2d8f4b9415fa8f3ef87a87c211b2c8f6c50f17e1c32bb8d0e,bce62ac2cb20d2b6,data/evaluation/seaspoof_hi/ss_hi_fake_00139.flac
ss_hi_fake_00140,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,5.904,flac,a4693a181238a5821445aab2e3e84c9f8b07e63c11f9419ab809dd343643161e,8f2697bee57d5749,data/evaluation/seaspoof_hi/ss_hi_fake_00140.flac
ss_hi_fake_00141,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,1.7183,flac,076ba3d00a104bd3934d421aa17e82616fd33f82f61b8f085ab910cd260c6b82,43bcb7f076869421,data/evaluation/seaspoof_hi/ss_hi_fake_00141.flac
ss_hi_fake_00142,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,3.4141,flac,01a0ba61f244d3402e082e9d666ed2d601c234a7561598dc1c599c441d837e6e,a0af405d05a28a1d,data/evaluation/seaspoof_hi/ss_hi_fake_00142.flac
ss_hi_fake_00143,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,2.176,flac,d42a015614efc361cbbd06b048bb998831ca94f7a829ad8937e9dd995d8011e4,31445dfb4742dac3,data/evaluation/seaspoof_hi/ss_hi_fake_00143.flac
ss_hi_fake_00144,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,5.43,flac,72ec6a5c0d2fc77e9c37d6bbf0e9fd2b8ee77e6946a58c2980323693c7c34692,5d8a7997a16ad6ef,data/evaluation/seaspoof_hi/ss_hi_fake_00144.flac
ss_hi_fake_00145,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,10.68,flac,170bbfe5ce1e34afa5a70fbf49230536418718b868b9e04c16deeadabb6047e9,32596fb83cbbc21e,data/evaluation/seaspoof_hi/ss_hi_fake_00145.flac
ss_hi_fake_00146,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,7.9993,flac,24218f417450e19dcdfeb1108e4b43f1518faeaae7d9a3ca6a819a2de99aa49e,38293656529f04ad,data/evaluation/seaspoof_hi/ss_hi_fake_00146.flac
ss_hi_fake_00147,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,8.9985,flac,9d3426faebf185b1f0102a18ea086679ad3bbd9141af4c9026da7540dabd66a6,c323f154bd1e2300,data/evaluation/seaspoof_hi/ss_hi_fake_00147.flac
ss_hi_fake_00148,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,9.584,flac,14ba550a5ddb27f98fce6d9ecb79b05c469fc21519e196e5696830bb138d28ab,28097f676a1e5d7d,data/evaluation/seaspoof_hi/ss_hi_fake_00148.flac
ss_hi_fake_00149,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,6.774,flac,40a83bff530349b319c5421e80799e65c1d0ac2c003d57c9751f74905b00f1a6,f1a5a7b3b4b33c17,data/evaluation/seaspoof_hi/ss_hi_fake_00149.flac
ss_hi_fake_00150,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,1.8547,flac,90aa4b161128491a5dad557b0cb782dfa866e0216a1592bf352a707fe6ea970f,f2cc8937523405ed,data/evaluation/seaspoof_hi/ss_hi_fake_00150.flac
ss_hi_fake_00151,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,b80d0dbc2e728c0716f5c881cbddc1a9896bd798a8d4fea10ae2a316fcf718b8,18a0815a02c63d54,data/evaluation/seaspoof_hi/ss_hi_fake_00151.flac
ss_hi_fake_00152,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,c6922d9184395e58fff1230e39358c580ab045a5f58b2bee7266dc43767e3dd7,f71c7e563c8104f7,data/evaluation/seaspoof_hi/ss_hi_fake_00152.flac
ss_hi_fake_00153,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,2.856,flac,6e128d69ab15937e5337a71bd63f37959439d397538891ba04c7ebc4740e42d4,82eea77589e6b5b5,data/evaluation/seaspoof_hi/ss_hi_fake_00153.flac
ss_hi_fake_00154,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,4.104,flac,8e10e66b75cac3e086728437e3b6474642d707b6d3e67bcd0faa3efb6099c575,3e1d6a21a0ec3c99,data/evaluation/seaspoof_hi/ss_hi_fake_00154.flac
ss_hi_fake_00155,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,5.5496,flac,378bc1d92d4e708208a910166ffbba7c37fb0002fa4c23ff7a616951ba6f085e,430423d427ac8623,data/evaluation/seaspoof_hi/ss_hi_fake_00155.flac
ss_hi_fake_00156,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,3.3096,flac,7bbe1b1748be8ab7baab51a1e71940861c6cb08fc1ee73edacb32946d1ae0a7c,20780a66ee4cf773,data/evaluation/seaspoof_hi/ss_hi_fake_00156.flac
ss_hi_fake_00157,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,1.264,flac,e49e8b0f44dd43c46fa58d8a308d596a17b6a84d9c9e585476e2eb4ac308b5cc,4a6b158a5625d364,data/evaluation/seaspoof_hi/ss_hi_fake_00157.flac
ss_hi_fake_00158,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,1.8994,flac,6977f96a9154879373a5b8a0c2bbaa401b1a6d3fffb6ca6cf1d7e2b9debc7384,7d606800ccad0081,data/evaluation/seaspoof_hi/ss_hi_fake_00158.flac
ss_hi_fake_00159,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,6.12,flac,190c6b585f4d801d82dc77fbe1864020e3b142c74445dcff7245085630c73d44,359f0a06bf429a09,data/evaluation/seaspoof_hi/ss_hi_fake_00159.flac
ss_hi_fake_00160,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,3.2044,flac,3d214b5d46406d52b8e2d3983a64b0cd9637b67589b24f415b5032da6f5094cc,8ad826f919b08f4b,data/evaluation/seaspoof_hi/ss_hi_fake_00160.flac
ss_hi_fake_00161,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,6.9203,flac,60fe77fe3333e495b73faf31b53f4b633bde8c013efbca0560935afbcb6c0fec,ab53e547cb3643d9,data/evaluation/seaspoof_hi/ss_hi_fake_00161.flac
ss_hi_fake_00162,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,10.064,flac,e790df1f87bed5a8c985cb8ab5121bb904b080c0ecc81fa6f60aa605424fa82d,31328605584cc9df,data/evaluation/seaspoof_hi/ss_hi_fake_00162.flac
ss_hi_fake_00163,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,6.9127,flac,92ff0c144646ced94ea5bef567a183d9c8c674e709b296f93eee5312287cc95f,236e8e4ed5bc8b64,data/evaluation/seaspoof_hi/ss_hi_fake_00163.flac
ss_hi_fake_00164,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,2.1682,flac,5db6008e7625bee72e04e08f24c002718e3f5163187494b37bb1fe8ed9c923cb,788831f90de1c38f,data/evaluation/seaspoof_hi/ss_hi_fake_00164.flac
ss_hi_fake_00165,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,41b0361c20b07184ac0fab2fe5dd0d7d206c18b05680534c890f09738453bb1f,17ed9649df23e28b,data/evaluation/seaspoof_hi/ss_hi_fake_00165.flac
ss_hi_fake_00166,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,6eddb7b05436041590a5ce2a3aa6b3a83ba6198d7a0ea467746463b9c5b52cd5,73564d59dd88bd20,data/evaluation/seaspoof_hi/ss_hi_fake_00166.flac
ss_hi_fake_00167,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,8.112,flac,cd687a3a2110fd74cc27194d003febc2b2bc7da986865e5ad331ed93ef7a8de8,43feea8c432a86bc,data/evaluation/seaspoof_hi/ss_hi_fake_00167.flac
ss_hi_fake_00168,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,4.848,flac,3524903011ded0637e154096f7653fb3b28c6393140a850b9e4c39cc41b87545,095da103f485b2cd,data/evaluation/seaspoof_hi/ss_hi_fake_00168.flac
ss_hi_fake_00169,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,1.7067,flac,abce344c8416440967063f63f0867f81672103af1595d0883f51459be4f64bad,556628df8921e60f,data/evaluation/seaspoof_hi/ss_hi_fake_00169.flac
ss_hi_fake_00170,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,4.459,flac,a6bb491f1f8f553d045a59814d72c64fbe45e2eba3f61bb003c0fc0d2ddec3d3,cf042e65a9508974,data/evaluation/seaspoof_hi/ss_hi_fake_00170.flac
ss_hi_fake_00171,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,3.888,flac,62ed76547e14f68bd03c91195fa334929e766f0c14f82089c7af0098db2aab4c,1050f5ad3206e84d,data/evaluation/seaspoof_hi/ss_hi_fake_00171.flac
ss_hi_fake_00172,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,2.3154,flac,c278bfca142c1bda2e28e32cce48a05bec97f6b86af3f94a3da192a440c91268,8a2edc3f0f21b525,data/evaluation/seaspoof_hi/ss_hi_fake_00172.flac
ss_hi_fake_00173,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,9.504,flac,816ea68c2f947e3e6f05ca6504d8b70110051d8a99d23740357d039bfec0de97,b815fbd294a72743,data/evaluation/seaspoof_hi/ss_hi_fake_00173.flac
ss_hi_fake_00174,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,4.2144,flac,0ab80a84f30a1db58e7f67e278e0b9e2da787feb5db2d03aad3e1a99c7f8d877,d336400289af3a67,data/evaluation/seaspoof_hi/ss_hi_fake_00174.flac
ss_hi_fake_00175,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,3.4373,flac,d72ce9b9453c32437338771935bdc0556c5575a436a0007989d47853200a876c,fc351263f7a663e1,data/evaluation/seaspoof_hi/ss_hi_fake_00175.flac
ss_hi_fake_00176,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,8.56,flac,e42ec7166b40a46baa61d7038ccfe66af8c6d3273cf7f225efc99ad544066d59,99c62202959f2203,data/evaluation/seaspoof_hi/ss_hi_fake_00176.flac
ss_hi_fake_00177,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,7.702,flac,103e719f2105d7bd0be85fbf6e7ce625c432d3cabb98756249793e7140aa323b,5b2c31f64d7d4e3b,data/evaluation/seaspoof_hi/ss_hi_fake_00177.flac
ss_hi_fake_00178,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,1.8547,flac,cc5a64e46e3d6a8f0a4369b8c61dbb42bf0774b19b2344f49dc8acba31475d6a,072e3b1592b08c0e,data/evaluation/seaspoof_hi/ss_hi_fake_00178.flac
ss_hi_fake_00179,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,9cadeba5dead1f6855748c53d86671249b0da6df3a0ebdce59b91ea80f743c62,bccbb62f0aab0585,data/evaluation/seaspoof_hi/ss_hi_fake_00179.flac
ss_hi_fake_00180,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,f2b32af12088c0bbc491f30f9c52e5d3361c7f135a6fa39188b57a478d597ec3,1bc1c05681e84be0,data/evaluation/seaspoof_hi/ss_hi_fake_00180.flac
ss_hi_fake_00181,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,6.456,flac,93f04fb883a0dd1a6fbb09d0a0a668c70fa1c2fddfe28f81f7cfe5fab537b8a6,4a77b6c8bfb9b155,data/evaluation/seaspoof_hi/ss_hi_fake_00181.flac
ss_hi_fake_00182,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,2.904,flac,2a1874101ef7358ead4de508ed14964f86a3c7ddcb5d6ae4b1176d0aded1683d,8fe1e50f94e6cfff,data/evaluation/seaspoof_hi/ss_hi_fake_00182.flac
ss_hi_fake_00183,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,4.2957,flac,760fd8adbea696386fc19d485796421e964da82f51defa5156ea77f45f1f77e7,73e33bd72de46808,data/evaluation/seaspoof_hi/ss_hi_fake_00183.flac
ss_hi_fake_00184,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,3.3676,flac,b9482b237b4a6080501c1c7a2f84a76f837abf3f990de2476a326abf731e4786,5ec94e0ade1e6d12,data/evaluation/seaspoof_hi/ss_hi_fake_00184.flac
ss_hi_fake_00185,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,2.272,flac,98f1deff6f668815376bcface21f33db1b617c3d6c36b0a07592dc497da6a1cc,f5467413d948d1ad,data/evaluation/seaspoof_hi/ss_hi_fake_00185.flac
ss_hi_fake_00186,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,3.286,flac,54990e16dd52164d504890afb6cafd3735fa5cd8379bb39f238b5871c98c5cbd,c9813a2b418f885c,data/evaluation/seaspoof_hi/ss_hi_fake_00186.flac
ss_hi_fake_00187,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,4.776,flac,da36aa23c003ea7ebda6d0edea854ba1fad4d4767cf0a8df572ee41785fe250c,8fc5e38e35c578a8,data/evaluation/seaspoof_hi/ss_hi_fake_00187.flac
ss_hi_fake_00188,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,9.7989,flac,e96c35e13d1b90deb7d23021f6a76aba2cff2d534d07568289a59716759f2f03,b29fbf429db4d866,data/evaluation/seaspoof_hi/ss_hi_fake_00188.flac
ss_hi_fake_00189,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,4.8189,flac,adb741879d7d4e55b59077175f2fa5c796fef86e1b43cce1741a6434815eec14,a1592e30bc139ccb,data/evaluation/seaspoof_hi/ss_hi_fake_00189.flac
ss_hi_fake_00190,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,5.68,flac,49cab486723219cdf5819d5326e6352a479a0143ddca58fa148886dca6384b5f,5b6b21726d774056,data/evaluation/seaspoof_hi/ss_hi_fake_00190.flac
ss_hi_fake_00191,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,7.3287,flac,d53d792cab78a1a2d7dca7c720cd9374d431936e4e698eb4de0424597eb724ac,3637930454c752dd,data/evaluation/seaspoof_hi/ss_hi_fake_00191.flac
ss_hi_fake_00192,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,4.7282,flac,68d2601d6a6c73e3a3a94a4877e942525bbe5cde6842327af4f12c3dad490dc4,9b839c8249d7e98c,data/evaluation/seaspoof_hi/ss_hi_fake_00192.flac
ss_hi_fake_00193,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,4720e879c4da1312e2a8bc67ecc66587edb866cab7fdcbfa8fa26159f50b1b60,80dc809eb3995032,data/evaluation/seaspoof_hi/ss_hi_fake_00193.flac
ss_hi_fake_00194,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,80c8176f0fe881c1a70a1bdd3c86c8b8a1544ab85bfc6392a72bc0463b040365,75322f3e308df388,data/evaluation/seaspoof_hi/ss_hi_fake_00194.flac
ss_hi_fake_00195,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,10.416,flac,04fd2b0975e96ff3dd6be1c358cf9f83363b28c98863923cfdf0ef55bd2d5773,4c7864472595ea50,data/evaluation/seaspoof_hi/ss_hi_fake_00195.flac
ss_hi_fake_00196,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,5.232,flac,e3c77de25240361db09b8c7db355c4ab8ed4fb425da27acc0ae6695369f7ae5f,ece5f25d07bf55ed,data/evaluation/seaspoof_hi/ss_hi_fake_00196.flac
